event_id,user_id,event_type,timestamp,schema_version,amount,currency,tax,page,refers_to_event_id,acquisition_channel
e7872,u0105,login,2026-01-17T13:47:53Z,2,,,,,,
e10576,u0273,login,2026-01-23T19:59:12Z,2,,,,,,
e10411,u0281,login,2026-01-23T10:51:13Z,1,,,,,,
e6274,u0134,login,2026-01-14T21:11:43Z,2,,,,,,
e1293,u0093,login,2026-01-03T17:01:46Z,2,,,,,,
e11701,u0424,page_view,2026-01-26T10:36:11Z,2,,,,/home,,
e11067,u0433,login,2026-01-24T23:35:33Z,1,,,,,,
e7440,u0117,login,2026-01-16 11:26:27,1,,,,,,
e9275,u0135,login,2026-01-20 17:02:42,1,,,,,,
e4258,u0362,login,2026-01-09 09:48:35,2,,,,,,
e7815,u0169,login,2026-01-17T14:33:12Z,2,,,,,,
e10710,u0236,login,2026-01-24T06:09:15Z,2,,,,,,
e11059,u0235,login,2026-01-24T16:10:45Z,1,,,,,,
e11996,u0395,login,2026-01-26T15:16:14Z,2,,,,,,
e7287,u0369,login,2026-01-15 01:17:47,1,,,,,,
e7916,u0442,login,2026-01-17T09:34:11Z,2,,,,,,
e9577,u0379,login,2026-01-20T08:39:33Z,2,,,,,,
e7091,u0328,purchase,2026-01-15T20:30:00Z,1,9.99,,,,,
e13029,u0323,page_view,2026-01-28T02:15:24Z,2,,,,/home,,
e11367,u0409,login,2026-01-25T14:37:01Z,2,,,,,,
e12739,u0368,page_view,2026-01-28T02:14:20Z,2,,,,/home,,
e5992,u0306,login,2026-01-13 12:15:32,2,,,,,,
e2172,u0026,login,2026-01-05T21:42:46Z,2,,,,,,
e8628,u0221,login,2026-01-18T14:44:11Z,1,,,,,,
e8042,u0154,login,2026-01-17T10:18:41Z,2,,,,,,
e7784,u0308,login,2026-01-17T13:16:19Z,1,,,,,,
e7542,u0185,login,2026-01-16T02:08:13Z,2,,,,,,
e1192,u0477,login,2026-01-03 13:47:48,2,,,,,,
e5171,u0163,page_view,2026-01-11T08:28:23Z,2,,,,/checkout,,
e8302,u0387,page_view,2026-01-17T23:27:30Z,2,,,,/settings,,
e3702,u0146,login,2026-01-08T09:01:58Z,1,,,,,,
e4140,u0444,login,2026-01-09T08:50:14Z,2,,,,,,
e7958,u0266,login,2026-01-17T17:31:23Z,2,,,,,,
e13957,u0389,page_view,2026-01-30T17:11:51Z,2,,,,/checkout,,
e13222,u0187,login,2026-01-29T06:48:43Z,2,,,,,,
e4705,u0130,login,2026-01-10T04:40:12Z,2,,,,,,
e8417,u0273,login,2026-01-18T01:09:46Z,2,,,,,,
e10379,u0350,login,2026-01-23T05:24:05Z,1,,,,,,
e12341,u0189,page_view,2026-01-27T01:19:58Z,2,,,,/dashboard,,
e1631,u0003,login,2026-01-04 11:57:59,2,,,,,,
e6748,u0036,login,2026-01-15T14:34:51Z,2,,,,,,
e7935,u0219,login,2026-01-17T20:20:35Z,1,,,,,,
e2666,u0367,login,2026-01-06T09:06:29Z,1,,,,,,
e7232,u0440,login,2026-01-15T23:41:50Z,2,,,,,,
e718,u0077,login,2026-01-02T05:28:40Z,2,,,,,,
e5040,u0440,page_view,2026-01-11T00:44:21Z,2,,,,/checkout,,
e7394,u0029,login,2026-01-16T12:19:40Z,2,,,,,,
e1760,u0070,login,2026-01-05T04:33:18Z,2,,,,,,
e9624,u0351,page_view,2026-01-21T14:58:12Z,2,,,,/home,,
e2156,u0354,page_view,2026-01-05T14:01:02Z,2,,,,/checkout,,
e7572,u0041,login,2026-01-16 19:24:05,1,,,,,,
e3099,u0120,login,2026-01-07 08:20:55,2,,,,,,
e13278,u0182,login,2026-01-29T02:32:45Z,2,,,,,,
e10651,u0315,login,2026-01-24T09:12:02Z,2,,,,,,
e422,u0033,login,2026-01-01 23:42:51,2,,,,,,
e5735,u0323,login,2026-01-12 02:32:34,2,,,,,,
e9193,u0395,login,2026-01-19 17:15:06,2,,,,,,
e10139,u0121,login,2026-01-22T06:28:24Z,2,,,,,,
e3494,u0068,login,2026-01-08T23:01:42Z,2,,,,,,
e4435,u0384,login,2026-01-10T11:26:28Z,2,,,,,,
e48,u0049,purchase,2026-01-01T05:03:00Z,1,50.99,,,,,
e7453,u0286,purchase,2026-01-16T13:09:00Z,2,19.98,USD,,,,
e1971,u0357,login,2026-01-05T02:39:24Z,1,,,,,,
e2519,u0136,login,2026-01-06T16:11:19Z,2,,,,,,
e9344,u0122,login,2026-01-20T07:14:01Z,2,,,,,,
e1933,u0377,login,2026-01-05T01:24:23Z,1,,,,,,
e6941,u0112,page_view,2026-01-15T03:51:48Z,2,,,,/dashboard,,
e13393,u0345,page_view,2026-01-29T14:53:34Z,2,,,,/pricing,,
e2829,u0485,login,2026-01-06T10:39:25Z,2,,,,,,
e3940,u0310,login,2026-01-09T09:45:23Z,1,,,,,,
e4552,u0479,login,2026-01-10T22:59:37Z,2,,,,,,
e11604,u0362,page_view,2026-01-26T15:24:00Z,2,,,,/checkout,,
e6214,u0267,login,2026-01-13T12:40:10Z,1,,,,,,
e2527,u0292,login,2026-01-06T06:15:42Z,2,,,,,,
e12821,u0439,page_view,2026-01-28T18:57:21Z,2,,,,/checkout,,
e9786,u0113,login,2026-01-21T21:40:41Z,1,,,,,,
e13539,u0013,login,2026-01-29 09:19:26,1,,,,,,
e2536,u0268,login,2026-01-06T09:32:57Z,2,,,,,,
e12818,u0121,login,2026-01-28T21:48:14Z,2,,,,,,
e4821,u0338,login,2026-01-10T02:03:16Z,2,,,,,,
e9993,u0430,login,2026-01-22T09:46:12Z,1,,,,,,
e6071,u0426,login,2026-01-13 10:32:11,2,,,,,,
e7861,u0353,login,2026-01-17 01:50:47,2,,,,,,
e7676,u0341,login,2026-01-16T08:36:12Z,2,,,,,,
e4926,u0234,login,2026-01-11 19:21:08,2,,,,,,
e4027,u0371,login,2026-01-09T09:43:53Z,1,,,,,,
e5030,u0005,login,2026-01-11T08:28:19Z,2,,,,,,
e7832,u0016,login,2026-01-17T13:05:40Z,2,,,,,,
e5598,u0443,page_view,2026-01-12T12:33:28Z,2,,,,/home,,
e2041,u0496,login,2026-01-05 04:55:07,1,,,,,,
e4017,u0437,page_view,2026-01-09T09:30:42Z,2,,,,/pricing,,
e5207,u0063,login,2026-01-11T22:48:20Z,1,,,,,,
e9725,u0221,login,2026-01-21T07:49:19Z,1,,,,,,
e5752,u0385,login,2026-01-13T09:11:34Z,2,,,,,,
e6534,u0085,login,2026-01-14T04:00:35Z,1,,,,,,
e10373,u0180,page_view,2026-01-23T00:29:04Z,2,,,,/checkout,,
e8659,u0467,login,2026-01-18T12:59:22Z,1,,,,,,
e114,u0443,login,2026-01-01T21:21:21Z,2,,,,,,
e8999,u0316,page_view,2026-01-19T14:10:30Z,2,,,,/home,,
e10512,u0323,login,2026-01-23T17:24:06Z,2,,,,,,
e5897,u0085,login,2026-01-13 04:07:01,2,,,,,,
e4815,u0228,login,2026-01-10T02:54:37Z,2,,,,,,
e6708,u0127,login,2026-01-14T06:32:58Z,2,,,,,,
e13734,u0088,page_view,2026-01-30T17:09:15Z,2,,,,/dashboard,,
e12057,u0172,page_view,2026-01-27T14:35:33Z,2,,,,/pricing,,
e249,u0065,page_view,2026-01-01T01:12:07Z,2,,,,/pricing,,
e5559,u0163,login,2026-01-12T09:47:37Z,1,,,,,,
e6296,u0246,login,2026-01-14T19:57:05Z,2,,,,,,
e6059,u0449,login,2026-01-13 06:05:01,1,,,,,,
e10476,u0211,page_view,2026-01-23T05:10:55Z,2,,,,/checkout,,
e12637,u0475,purchase,2026-01-28T05:33:00Z,2,49.99,USD,2.5,,,
e4745,u0120,page_view,2026-01-10T08:34:34Z,2,,,,/settings,,
e2677,u0332,login,2026-01-06T00:56:44Z,2,,,,,,
e1551,u0404,login,2026-01-04T01:47:55Z,2,,,,,,
e5484,u0121,page_view,2026-01-12T08:51:49Z,2,,,,/home,,
e8375,u0184,login,2026-01-18T16:47:53Z,1,,,,,,
e14095,u0477,login,2026-01-30T17:11:08Z,1,,,,,,
e5077,u0298,login,2026-01-11T06:21:33Z,2,,,,,,
e3353,u0390,purchase,2026-01-07T07:39:00Z,1,9.99,,,,,
e821,u0394,login,2026-01-02T16:58:22Z,2,,,,,,
e3084,u0082,login,2026-01-07T13:13:11Z,1,,,,,,
e13716,u0187,page_view,2026-01-30T08:12:08Z,2,,,,/settings,,
e1104,u0322,signup,2026-01-03T06:08:00Z,1,,,,,,Organic
e11877,u0019,page_view,2026-01-26T05:49:48Z,2,,,,/home,,
e2274,u0152,login,2026-01-05T01:52:06Z,2,,,,,,
e10858,u0397,login,2026-01-24T17:24:04Z,2,,,,,,
e3823,u0337,login,2026-01-08T08:17:13Z,2,,,,,,
e10553,u0284,login,2026-01-23 23:12:52,2,,,,,,
e3876,u0039,purchase,2026-01-09T10:09:00Z,1,9.99,,,,,
e2035,u0497,page_view,2026-01-05T12:35:46Z,2,,,,/dashboard,,
e5998,u0169,login,2026-01-13T23:46:38Z,2,,,,,,
e3595,u0140,login,2026-01-08T05:45:35Z,2,,,,,,
e3355,u0373,login,2026-01-07 22:02:26,2,,,,,,
e12988,u0357,login,2026-01-28T16:46:59Z,2,,,,,,
e5353,u0368,page_view,2026-01-12T01:31:16Z,2,,,,/pricing,,
e1499,u0296,purchase,2026-01-04T22:12:00Z,1,49.99,,,,,
e5220,u0363,page_view,2026-01-11T22:30:06Z,2,,,,/home,,
e932,u0236,login,2026-01-02T09:22:04Z,1,,,,,,
e645,u0323,login,2026-01-02T10:17:24Z,2,,,,,,
e4281,u0001,page_view,2026-01-09T06:21:52Z,2,,,,/home,,
e12154,u0277,page_view,2026-01-27T04:10:59Z,2,,,,/checkout,,
e692,u0431,login,2026-01-02 06:45:02,2,,,,,,
e3410,u0272,login,2026-01-07T16:53:39Z,2,,,,,,
e12118,u0013,login,2026-01-27T12:01:14Z,2,,,,,,
e3820,u0303,login,2026-01-08T06:21:14Z,1,,,,,,
e8761,u0419,login,2026-01-18 22:38:39,2,,,,,,
e2607,u0278,login,2026-01-06T21:05:20Z,1,,,,,,
e3726,u0249,login,2026-01-08T03:35:57Z,2,,,,,,
e3294,u0378,login,2026-01-07T05:35:41Z,2,,,,,,
e766,u0218,login,2026-01-02T15:42:54Z,1,,,,,,
e4995,u0217,login,2026-01-11T01:43:30Z,1,,,,,,
e13620,u0098,login,2026-01-30 03:36:06,2,,,,,,
e570,u0499,login,2026-01-02T22:28:17Z,2,,,,,,
e5585,u0307,page_view,2026-01-12T05:25:18Z,2,,,,/home,,
e8796,u0214,login,2026-01-18T14:31:32Z,1,,,,,,
e7305,u0463,login,2026-01-15T08:09:51Z,1,,,,,,
e2781,u0040,login,2026-01-06T10:28:48Z,1,,,,,,
e968,u0008,login,2026-01-02T06:38:00Z,2,,,,,,
e6765,u0303,login,2026-01-15T20:55:23Z,1,,,,,,
e10433,u0296,login,2026-01-23T02:14:38Z,1,,,,,,
e6610,u0201,login,2026-01-14 16:47:27,2,,,,,,
e4750,u0427,login,2026-01-10T19:48:15Z,2,,,,,,
e4213,u0338,login,2026-01-09T10:43:28Z,2,,,,,,
e2212,u0148,page_view,2026-01-05T00:02:12Z,2,,,,/home,,
e1562,u0393,login,2026-01-04T04:20:27Z,1,,,,,,
e13848,u0095,login,2026-01-30T02:39:01Z,2,,,,,,
e1640,u0177,login,2026-01-04T00:45:38Z,2,,,,,,
e11139,u0462,login,2026-01-24T17:03:15Z,1,,,,,,
e3693,u0320,login,2026-01-08T08:16:02Z,2,,,,,,
e469,u0050,page_view,2026-01-01T21:43:07Z,2,,,,/settings,,
e8491,u0224,login,2026-01-18T13:27:00Z,2,,,,,,
e12711,u0167,login,2026-01-28T08:09:24Z,2,,,,,,
e319,u0151,login,2026-01-01T19:05:09Z,2,,,,,,
e4735,u0261,refund,2026-01-11T06:08:00Z,2,19.99,USD,,,e4734,
e5970,u0457,page_view,2026-01-13T04:59:57Z,2,,,,/dashboard,,
e6507,u0467,login,2026-01-14T08:29:36Z,2,,,,,,
e2838,u0319,login,2026-01-06T18:42:52Z,2,,,,,,
e1331,u0250,login,2026-01-03T03:34:29Z,1,,,,,,
e8395,u0242,page_view,2026-01-18T14:44:27Z,2,,,,/dashboard,,
e8655,u0107,page_view,2026-01-18T13:27:53Z,2,,,,/checkout,,
e4612,u0073,login,2026-01-10 09:47:34,2,,,,,,
e12353,u0369,login,2026-01-27T11:55:51Z,1,,,,,,
e9757,u0083,login,2026-01-21T02:43:52Z,2,,,,,,
e7628,u0326,login,2026-01-16 07:50:53,2,,,,,,
e8133,u0230,login,2026-01-17 06:01:45,2,,,,,,
e6180,u0433,login,2026-01-13T07:59:46Z,1,,,,,,
e11439,u0458,login,2026-01-25T21:49:30Z,1,,,,,,
e10926,u0193,login,2026-01-24T23:19:09Z,1,,,,,,
e12415,u0354,login,2026-01-27 16:53:12,2,,,,,,
e8202,u0358,page_view,2026-01-17T06:38:59Z,2,,,,/pricing,,
e4620,u0282,page_view,2026-01-10T15:42:08Z,2,,,,/home,,
e7021,u0256,login,2026-01-15T13:07:27Z,2,,,,,,
e10680,u0264,login,2026-01-24T03:45:49Z,2,,,,,,
e9008,u0008,login,2026-01-19T15:17:52Z,2,,,,,,
e11564,u0485,login,2026-01-26T08:56:18Z,2,,,,,,
e1581,u0236,login,2026-01-04T01:25:18Z,2,,,,,,
e1849,u0187,page_view,2026-01-05T12:23:13Z,2,,,,/dashboard,,
e3055,u0132,purchase,2026-01-07T11:07:00Z,1,9.99,,,,,
e10048,u0372,login,2026-01-22T00:53:48Z,2,,,,,,
e8220,u0490,page_view,2026-01-17T19:04:34Z,2,,,,/home,,
e6904,u0149,login,2026-01-15T10:37:51Z,2,,,,,,
e9163,u0036,login,2026-01-19T16:37:38Z,2,,,,,,
e10167,u0489,purchase,2026-01-22T05:21:00Z,2,9.99,USD,,,,
e3535,u0114,page_view,2026-01-08T22:26:24Z,2,,,,/home,,
e11778,u0164,login,2026-01-26T19:08:25Z,1,,,,,,
e4151,u0440,login,2026-01-09T15:07:43Z,2,,,,,,
e10365,u0482,login,2026-01-23T09:16:06Z,2,,,,,,
e4127,u0093,login,2026-01-09T10:48:43Z,2,,,,,,
e12764,u0268,login,2026-01-28T13:04:02Z,2,,,,,,
e2539,u0334,signup,2026-01-06T19:14:00Z,2,,,,,,Organic
e12475,u0432,login,2026-01-27T17:14:19Z,1,,,,,,
e3645,u0447,login,2026-01-08 13:47:17,2,,,,,,
e11417,u0135,page_view,2026-01-25T11:56:20Z,2,,,,/checkout,,
e13733,u0088,login,2026-01-30T09:31:52Z,1,,,,,,
e4837,u0391,login,2026-01-10T08:19:43Z,2,,,,,,
e7801,u0041,login,2026-01-17T00:44:20Z,1,,,,,,
e9413,u0126,page_view,2026-01-20T20:00:09Z,2,,,,/checkout,,
e11341,u0214,login,2026-01-25T22:22:42Z,2,,,,,,
e3738,u0384,login,2026-01-08T17:24:15Z,1,,,,,,
e7719,u0153,page_view,2026-01-16T00:11:22Z,2,,,,/settings,,
e5565,u0227,page_view,2026-01-12T11:37:14Z,2,,,,/dashboard,,
e10612,u0369,login,2026-01-23T01:56:10Z,1,,,,,,
e9370,u0344,login,2026-01-20T15:39:27Z,2,,,,,,
e9528,u0294,page_view,2026-01-20T05:01:10Z,2,,,,/home,,
e13509,u0260,login,2026-01-29T07:39:44Z,2,,,,,,
e7742,u0371,page_view,2026-01-16T11:16:25Z,2,,,,/home,,
e12309,u0487,login,2026-01-27T21:08:18Z,2,,,,,,
e13708,u0462,login,2026-01-30T21:02:28Z,2,,,,,,
e3112,u0243,login,2026-01-07T22:22:37Z,1,,,,,,
e12953,u0495,login,2026-01-28T22:46:06Z,2,,,,,,
e1155,u0015,login,2026-01-03T09:59:25Z,2,,,,,,
e3348,u0091,login,2026-01-07T08:05:18Z,1,,,,,,
e7379,u0233,page_view,2026-01-16T14:40:57Z,2,,,,/home,,
e7464,u0112,login,2026-01-16T05:44:14Z,2,,,,,,
e10804,u0237,page_view,2026-01-24T06:26:37Z,2,,,,/checkout,,
e8680,u0078,login,2026-01-18T08:37:54Z,1,,,,,,
e11717,u0032,login,2026-01-26T05:30:47Z,1,,,,,,
e7830,u0415,page_view,2026-01-17T01:48:12Z,2,,,,/settings,,
e11848,u0331,page_view,2026-01-26T20:05:34Z,2,,,,/home,,
e666,u0347,login,2026-01-02T15:01:11Z,2,,,,,,
e13949,u0144,login,2026-01-30T10:06:07Z,2,,,,,,
e7662,u0306,page_view,2026-01-16T09:29:24Z,2,,,,/pricing,,
e7078,u0134,page_view,2026-01-15T00:52:28Z,2,,,,/pricing,,
e9638,u0197,login,2026-01-21T23:15:17Z,1,,,,,,
e3858,u0388,page_view,2026-01-09T07:01:08Z,2,,,,/checkout,,
e184,u0080,login,2026-01-01T09:31:05Z,1,,,,,,
e277,u0099,login,2026-01-01T22:39:34Z,1,,,,,,
e13045,u0430,login,2026-01-28T18:44:47Z,1,,,,,,
e438,u0269,page_view,2026-01-01T13:23:11Z,2,,,,/settings,,
e2471,u0115,login,2026-01-06T07:13:30Z,2,,,,,,
e5874,u0324,login,2026-01-13T14:41:15Z,2,,,,,,
e8797,u0214,page_view,2026-01-18T01:59:06Z,2,,,,/checkout,,
e6652,u0434,login,2026-01-14 11:31:45,1,,,,,,
e14121,u0059,page_view,2026-01-30T08:46:40Z,2,,,,/dashboard,,
e11531,u0424,login,2026-01-25T10:23:02Z,2,,,,,,
e2468,u0093,purchase,2026-01-06T00:39:00Z,2,9.99,USD,,,,
e7044,u0237,login,2026-01-15T16:13:30Z,1,,,,,,
e12672,u0354,page_view,2026-01-28T05:07:49Z,2,,,,/pricing,,
e6325,u0025,login,2026-01-14 18:21:26,1,,,,,,
e1417,u0304,login,2026-01-04T15:59:35Z,2,,,,,,
e3489,u0230,login,2026-01-08T09:07:34Z,1,,,,,,
e7889,u0431,login,2026-01-17T22:46:26Z,2,,,,,,
e5967,u0457,login,2026-01-13T10:13:29Z,1,,,,,,
e13769,u0164,login,2026-01-30 11:25:38,1,,,,,,
e6519,u0225,login,2026-01-14T19:37:37Z,2,,,,,,
e7423,u0342,login,2026-01-16T12:38:13Z,2,,,,,,
e174,u0354,login,2026-01-01 18:23:02,2,,,,,,
e2650,u0389,login,2026-01-06 11:08:02,2,,,,,,
e9260,u0064,login,2026-01-20T05:32:54Z,2,,,,,,
e3974,u0359,signup,2026-01-09T03:47:00Z,2,,,,,,Google
e12148,u0420,login,2026-01-27T23:32:18Z,2,,,,,,
e11792,u0493,login,2026-01-26 15:03:23,2,,,,,,
e13444,u0286,login,2026-01-29T16:42:15Z,1,,,,,,
e11950,u0153,login,2026-01-26T01:18:11Z,2,,,,,,
e12591,u0063,login,2026-01-28T02:22:21Z,2,,,,,,
e13269,u0135,login,2026-01-29T04:20:52Z,1,,,,,,
e10586,u0342,page_view,2026-01-23T03:44:27Z,2,,,,/pricing,,
e8716,u0319,login,2026-01-18T11:36:55Z,2,,,,,,
e7418,u0023,page_view,2026-01-16T19:49:36Z,2,,,,/dashboard,,
e8422,u0065,login,2026-01-18T07:18:52Z,2,,,,,,
e4429,u0070,login,2026-01-10T12:47:31Z,2,,,,,,
e12813,u0025,login,2026-01-28T17:37:16Z,2,,,,,,
e3380,u0223,page_view,2026-01-07T00:53:51Z,2,,,,/home,,
e1172,u0196,login,2026-01-03T06:36:52Z,2,,,,,,
e6834,u0497,login,2026-01-15T01:59:41Z,2,,,,,,
e3505,u0125,page_view,2026-01-08T12:15:11Z,2,,,,/home,,
e13471,u0395,login,2026-01-29T04:02:29Z,1,,,,,,
e13903,u0261,login,2026-01-30T04:41:22Z,1,,,,,,
e6200,u0338,page_view,2026-01-13T16:55:10Z,2,,,,/settings,,
e833,u0094,login,2026-01-02T02:23:58Z,2,,,,,,
e6582,u0318,login,2026-01-14T19:30:44Z,2,,,,,,
e6162,u0003,login,2026-01-13T07:07:06Z,2,,,,,,
e1623,u0351,page_view,2026-01-04T23:52:56Z,2,,,,/dashboard,,
e10299,u0036,login,2026-01-22 16:59:06,2,,,,,,
e12585,u0044,login,2026-01-28T17:46:39Z,1,,,,,,
e12313,u0298,login,2026-01-27T18:11:06Z,2,,,,,,
e1390,u0157,login,2026-01-04T21:29:00Z,2,,,,,,
e13220,u0441,login,2026-01-29T22:24:38Z,2,,,,,,
e12983,u0207,login,2026-01-28T04:59:09Z,1,,,,,,
e3169,u0335,login,2026-01-07T20:19:24Z,1,,,,,,
e12466,u0171,login,2026-01-27T16:30:32Z,2,,,,,,
e13513,u0024,login,2026-01-29T00:24:09Z,2,,,,,,
e11070,u0243,login,2026-01-24T05:20:46Z,2,,,,,,
e5119,u0374,login,2026-01-11T05:46:59Z,1,,,,,,
e6849,u0455,page_view,2026-01-15T00:37:32Z,2,,,,/home,,
e1799,u0325,page_view,2026-01-05T17:23:32Z,2,,,,/settings,,
e1704,u0374,page_view,2026-01-04T12:49:36Z,2,,,,/home,,
e2583,u0274,page_view,2026-01-06T13:56:44Z,2,,,,/dashboard,,
e2163,u0120,login,2026-01-05T11:50:01Z,2,,,,,,
e5856,u0056,page_view,2026-01-13T19:55:30Z,2,,,,/dashboard,,
e6684,u0139,login,2026-01-14T07:47:29Z,1,,,,,,
e2100,u0007,login,2026-01-05T04:07:17Z,2,,,,,,
e12387,u0406,login,2026-01-27T05:32:25Z,2,,,,,,
e5358,u0474,purchase,2026-01-12T19:51:00Z,1,10.99,,,,,
e1698,u0145,page_view,2026-01-04T07:11:40Z,2,,,,/pricing,,
e2218,u0227,login,2026-01-05 08:18:47,1,,,,,,
e10028,u0347,page_view,2026-01-22T02:11:16Z,2,,,,/dashboard,,
e4001,u0489,signup,2026-01-09T18:15:00Z,2,,,,,,Organic
e5253,u0248,page_view,2026-01-12T22:09:06Z,2,,,,/dashboard,,
e269,u0225,login,2026-01-01T03:28:31Z,2,,,,,,
e1622,u0351,login,2026-01-04T22:21:34Z,1,,,,,,
e11064,u0079,login,2026-01-24T02:49:23Z,1,,,,,,
e5418,u0263,login,2026-01-12T14:00:18Z,2,,,,,,
e10948,u0288,login,2026-01-24T16:33:21Z,1,,,,,,
e1661,u0343,login,2026-01-04T21:35:53Z,2,,,,,,
e11771,u0267,login,2026-01-26T10:51:37Z,1,,,,,,
e11609,u0117,login,2026-01-26 12:47:21,2,,,,,,
e235,u0275,login,2026-01-01T21:25:20Z,2,,,,,,
e7181,u0434,login,2026-01-15T15:37:56Z,2,,,,,,
e6273,u0134,login,2026-01-14T07:26:41Z,2,,,,,,
e450,u0314,login,2026-01-01T15:08:55Z,2,,,,,,
e5650,u0065,login,2026-01-12T07:23:51Z,2,,,,,,
e3177,u0081,page_view,2026-01-07T13:54:34Z,2,,,,/settings,,
e6930,u0377,login,2026-01-15T02:32:34Z,2,,,,,,
e442,u0255,page_view,2026-01-01T08:09:05Z,2,,,,/dashboard,,
e6172,u0458,login,2026-01-13T21:21:01Z,2,,,,,,
e3092,u0163,login,2026-01-07T23:08:04Z,1,,,,,,
e13776,u0367,login,2026-01-30T10:15:52Z,2,,,,,,
e3345,u0329,page_view,2026-01-07T11:46:50Z,2,,,,/settings,,
e64,u0349,login,2026-01-01T04:41:59Z,1,,,,,,
e6819,u0404,login,2026-01-15T10:18:06Z,2,,,,,,
e13303,u0312,login,2026-01-29T12:36:59Z,2,,,,,,
e7234,u0187,login,2026-01-15T10:02:01Z,2,,,,,,
e10486,u0057,login,2026-01-23T22:32:36Z,2,,,,,,
e9121,u0230,login,2026-01-19T06:02:23Z,2,,,,,,
e3648,u0211,login,2026-01-08T16:51:17Z,2,,,,,,
e12480,u0192,login,2026-01-27 16:58:33,2,,,,,,
e13815,u0063,login,2026-01-30T02:06:02Z,2,,,,,,
e3862,u0255,login,2026-01-09T13:51:29Z,2,,,,,,
e7577,u0157,login,2026-01-16T12:45:11Z,2,,,,,,
e5692,u0133,login,2026-01-12T21:37:29Z,2,,,,,,
e1305,u0186,login,2026-01-03T23:37:50Z,2,,,,,,
e3695,u0320,page_view,2026-01-08T15:03:41Z,2,,,,/home,,
e9925,u0378,login,2026-01-21T22:21:40Z,2,,,,,,
e3710,u0067,login,2026-01-08T05:52:14Z,2,,,,,,
e11081,u0141,login,2026-01-24 10:40:43,2,,,,,,
e6045,u0290,login,2026-01-13T04:53:00Z,2,,,,,,
e2684,u0067,refund,2026-01-06T23:50:00Z,2,99.0,USD,,,e2683,
e8412,u0220,login,2026-01-18T22:24:47Z,1,,,,,,
e14052,u0202,login,2026-01-30T16:36:06Z,2,,,,,,
e868,u0320,login,2026-01-02 13:47:21,1,,,,,,
e151,u0203,login,2026-01-01T17:10:30Z,2,,,,,,
e9279,u0169,page_view,2026-01-20T04:59:10Z,2,,,,/settings,,
e4290,u0284,login,2026-01-09T13:27:28Z,2,,,,,,
e7997,u0300,login,2026-01-17T09:18:29Z,2,,,,,,
e2746,u0092,login,2026-01-06 09:49:20,1,,,,,,
e13551,u0445,login,2026-01-29T03:52:25Z,2,,,,,,
e10294,u0018,login,2026-01-22T17:22:32Z,2,,,,,,
e5032,u0128,signup,2026-01-11T11:39:00+0100,2,,,,,,Facebook
e13785,u0461,login,2026-01-30T14:02:41Z,2,,,,,,
e7968,u0218,page_view,2026-01-17T17:53:01Z,2,,,,/settings,,
e13933,u0018,login,2026-01-30T17:47:26Z,1,,,,,,
e3662,u0119,login,2026-01-08 10:52:17,2,,,,,,
e14075,u0038,login,2026-01-30 17:47:13,2,,,,,,
e1451,u0248,login,2026-01-04T10:41:44Z,2,,,,,,
e2080,u0079,page_view,2026-01-05T16:18:22Z,2,,,,/pricing,,
e11037,u0045,login,2026-01-24T08:39:06Z,2,,,,,,
e8542,u0100,login,2026-01-18T06:20:41Z,1,,,,,,
e9352,u0129,login,2026-01-20 20:21:12,2,,,,,,
e697,u0043,login,2026-01-02T06:43:42Z,2,,,,,,
e8430,u0101,login,2026-01-18 20:23:21,1,,,,,,
e6895,u0236,purchase,2026-01-15T02:25:00Z,1,19.98,,,,,
e11684,u0281,page_view,2026-01-26T07:54:34Z,2,,,,/home,,
e11648,u0323,login,2026-01-26T10:28:02Z,2,,,,,,
e4697,u0400,page_view,2026-01-10T17:06:34Z,2,,,,/checkout,,
e6484,u0053,login,2026-01-14T16:52:51Z,2,,,,,,
e2816,u0295,page_view,2026-01-06T14:51:58Z,2,,,,/dashboard,,
e6146,u0062,login,2026-01-13T19:22:38Z,2,,,,,,
e1768,u0154,page_view,2026-01-05T16:31:29Z,2,,,,/checkout,,
e6806,u0094,login,2026-01-15T00:22:05Z,2,,,,,,
e8280,u0368,page_view,2026-01-17T10:16:56Z,2,,,,/dashboard,,
e1384,u0468,login,2026-01-04T20:14:08Z,1,,,,,,
e799,u0182,page_view,2026-01-02T06:51:47Z,2,,,,/pricing,,
e2492,u0202,login,2026-01-06T06:26:20Z,2,,,,,,
e13258,u0444,login,2026-01-29T00:51:06Z,2,,,,,,
e3537,u0358,login,2026-01-08T13:01:28Z,2,,,,,,
e2998,u0006,login,2026-01-07T11:50:11Z,2,,,,,,
e8487,u0446,page_view,2026-01-18T17:16:04Z,2,,,,/checkout,,
e2745,u0183,page_view,2026-01-06T07:50:57Z,2,,,,/pricing,,
e12848,u0131,login,2026-01-28T02:23:53Z,1,,,,,,
e5726,u0246,login,2026-01-12 18:09:57,1,,,,,,
e8867,u0398,login,2026-01-18T01:04:32Z,2,,,,,,
e2300,u0422,login,2026-01-06T01:05:53Z,2,,,,,,
e3227,u0343,login,2026-01-07 03:39:34,2,,,,,,
e12691,u0308,page_view,2026-01-28T12:49:10Z,2,,,,/checkout,,
e2651,u0389,login,2026-01-06 16:39:44,2,,,,,,
e8504,u0324,login,2026-01-18T04:39:15Z,2,,,,,,
e11625,u0165,page_view,2026-01-26T12:03:25Z,2,,,,/checkout,,
